Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
5.71081496302426,2.07734210771393,5.49605571668911,5.53072697605261,4.43044024806563,3.1060092233638,-6.22805674206854,-4.75526353151708,7.80792369364853,7.4145013316116,-10.3053139036173,-5.14166391498858,-4.0362359966377,5.36327590659329,-0.468199205582831,-7.50219766737144,0.593930362598105,3.97285392222803,-10.8780909214445,-0.721559004148554,8.30189249950499,7.54170621112586,2.67568831975079,-3.14025419475735,-0.797301762600637,-6.56017780883315,-6.28945492670208,7.36202235044058,-0.467707425132888,-5.32898641579629,-5.61766471802092,-2.15616530694102,-4.70656465703763,-6.2682534531139,-2.9889039261608,4.93885644865149,-1.05609790492531,-3.25049328820728,-8.41552721884168,12.3650118896922,-7.55474737060541,-0.0310487565873575,-1.9333175668877,5.20119194872299,3.69689857079496,0.454825692522917,5.43244026843491,0.495868646933088,-0.426364763670575,-0.0626045728874212,4.00491735963792,1.25492059447765,3.64550102204865,-0.385139123708568,1.71783003104817,14.7374600417438,-1.9320781729553,6.45093769700504,-10.4338328054598,5.23897992840091,2.38675751662466,-7.49182655834398,-6.13583720426019,5.44216986745088,5.11369548155461,-1.73215373324379,2.42247478672091,7.04457993604565,-4.37138954818684,-6.98446347875649,-5.03159567197768,2.4191012114629,-4.08682751599888,-2.55998268804081,-0.958820625289445,-7.25933635778543,-8.45425109885043,-3.41595606325338,-5.2004593950481,3.34874626113573,-7.35598417466257,-2.42770597911722,-4.59294889365293,-5.42673582808931,-6.67843792550612,3.6179215611907,-2.97985025856425,-4.73338076728425,-0.285794196325142,-0.0689565029787046,-3.22316761814913,-1.55603889726612,1.03869999369774,-1.88150403826241,-11.9039495500823,-6.69725547756033,8.898573230073,-8.15641797213611,-0.774717950481373,-2.73553998537347,C
12.2516242939676,1.06899183830592,3.67398331250388,6.23827674455771,1.97823020820314,4.59071566786888,-7.4148494100705,-1.58766759197635,8.97502470390797,5.18655917614047,-10.674731535525,-7.16462673383152,-1.40735784767166,4.39992413889461,-2.46768066915985,-6.30433421481353,-0.138073399366835,-1.13609266459014,-9.52749399959161,0.0822036177264335,5.80120625177364,5.65540988493147,4.16566338639824,-3.08569984194016,-1.02531371468973,-4.78522131878189,-6.27109226461364,10.4479406490753,1.44190781526279,-7.29357365377134,-3.20172742132054,-2.86754939927597,-3.16864532880134,-7.47852399023591,0.14827070753904,5.41817947088896,-2.90978340095573,-1.66991243290952,-9.00318597683449,15.2049648438957,-2.53516662408563,-1.78758623819718,-0.544839822035961,6.97223671340749,1.69179579189312,0.504220606059968,7.75379317477725,0.148545428965995,-2.72387865116246,1.70283036320454,2.6595644179498,-0.564508862957569,NaN,NaN,-2.52995554103573,14.3289295860113,0.51337822593986,4.5784677490713,-10.2985199464408,6.00066964589681,3.78794551808167,-6.56260324424187,-2.77010583345578,3.98939325695474,3.85882883425368,2.6360262127206,3.28743354922015,12.3974867931689,-3.88281061531336,-3.28779257794951,-3.11804673862185,4.73275556392792,-4.04090828997099,-7.21009584108436,2.21092666572348,-8.35139158210129,-10.6057053348946,-3.41706197948272,-6.34594440653095,2.26085761318416,-7.89226754181531,-2.06514202147167,-3.53935297599387,-4.15303100539061,-5.67930086137044,4.09618374925479,-2.20074594768271,-3.50814320070516,0.0328791244365247,0.608441746916293,-4.60909799988516,-2.4804040663073,-1.55361218993628,-4.12949590218911,-12.2960785138145,-5.51682620721032,8.60214786673299,-8.1723930190067,4.1409856934605,-4.04526343535278,C
7.60285130842445,5.90134204750935,4.30552146934362,4.85035287480504,3.73893508491307,0.971487184300318,-10.3953728420378,-2.08317415090366,8.89448200719995,7.16942766814504,-11.1011738646736,-4.24892060333007,-2.77211068296775,7.2067061822582,-2.7569250098796,-5.02381296487843,2.85907232689351,2.24472023894437,-7.25009045652405,-1.58311892977253,8.26685619529504,7.43790822870755,6.60251333403401,-6.93895051565627,-0.187315303466365,-4.66680901199008,-4.68717495737699,5.85034581861857,-1.18880529325031,-4.86556065441794,-3.46640939726732,-2.83531931224362,-6.02255920773797,-6.59196543816491,-0.0586816386620034,1.91775362835893,-3.83745481155415,-1.02195559706311,-9.76278904533501,10.470625692728,-6.06608615936048,-3.3698327812544,-0.513533922085543,10.0218099984364,6.78703539868478,0.739922683362297,10.0659103852687,-0.196264977857103,3.95125279803136,0.217276045621086,5.35311860094145,-1.90616487641797,2.61616923209517,-1.28982558813305,-2.75491359072663,14.9032275679058,0.196567729552315,7.49399856971929,-10.6528032704761,4.1697335899153,3.55240870780678,-8.96944879722035,-5.56393643032853,3.08493192678893,7.18014651020828,-0.17802290033377,3.33680707778542,8.06396813634151,-2.97138039573174,-7.38703787019152,-4.47105341074919,5.38430621264742,-3.70797729923653,-1.83011865886915,0.511392276502025,-3.37649951018216,-9.03719186508598,-5.25515221967622,-3.87644611723147,5.35040990833716,-7.87245200223518,0.442418538634961,-3.4520157136396,-6.89629766264651,-3.78101591559744,3.65544543672026,-1.97665409239044,-1.44104635095091,-0.567815849030454,0.494371063694973,-2.53880148794115,-4.15991187916012,-2.85654419440111,-2.82567302779844,-12.1915937005623,-2.65548734649255,6.80131362863226,-6.40712095034343,-1.7092245046499,-3.37093271446725,A
2.09095206465374,2.00716712663064,3.28097894419325,5.26138633121309,3.64634625499365,2.80120910370168,-8.01837334811805,-2.76561417004066,10.6206801548612,8.72573148351455,-8.85323608882703,-5.62334372867357,-3.4702303585337,4.93302163170487,-0.174311706789102,-5.25508290538252,1.43104104931262,3.28829035370223,-10.5931451306712,0.431374153028296,6.44961641384249,6.1961999751502,4.26210921810358,-6.43057909244786,-1.48078218997348,-4.9728917871903,-5.28284709965508,7.26494836730722,-0.62431507437465,-2.70862903079513,-5.49044764490043,-5.14660574527043,-3.22731588049715,-5.30270759123291,-1.30115219581001,5.18824587662349,-3.66722709670104,-3.99485186630709,-6.62569935755652,11.8176691654377,-6.97230439358226,-3.56196775234072,0.371175170349398,7.84791863938668,5.37453960773508,2.40424717555133,9.93036207174102,-0.615426513469977,1.30846510575454,2.62668907267229,3.54814159469457,-0.507984320426571,2.95129825699003,-0.705550433992262,-0.292889563013622,15.1710652725665,0.622608943388372,4.80234248605959,-11.7860390470934,7.05483124344196,4.83617222765872,-5.68326565107234,-4.60054834670698,2.37726998320567,5.85562614834336,-0.788145044474347,3.76661725045828,8.68473246145481,-3.56170247272675,-6.14089355276914,-3.82822316489275,4.96741288945762,-3.29765261509265,-5.16393651976428,-1.31027904515798,-6.56322218398514,-7.98083491763279,-3.27867669147838,-4.1048818335205,4.08238636884458,-6.80016519193017,-2.77221670738454,-1.42566540710138,-6.13795960074334,-1.91705356988731,1.96082643916863,-2.23662179889466,-3.55852250339102,0.539805051640154,1.27882700927789,-3.88394998124986,-6.67873574486282,-2.28963048127001,-2.41189922617676,-12.3855990915666,-6.28502699257696,11.6147537384109,-3.47109350066605,1.19025123033706,-5.97370200665765,C
-2.95447989060442,0.303857289455141,4.75292024174135,4.27363379731619,0.879265253119829,3.81108926463761,-7.37675141128916,-3.70216994351461,7.11477161326853,7.80849355768474,-10.1649529526723,-6.0250784937868,-3.81165405796769,9.49911949433339,-0.756524551386978,-2.86184615788966,1.04273182500886,0.164585265179024,-9.06398254722646,-0.892617220908233,7.9719989188656,7.83895422885681,5.91437815028078,-5.97312040114823,-2.19461062048944,-5.27596104127771,-6.90956714656146,5.93793509657179,-1.38146603581075,-6.70941536317587,-3.54904836250836,-0.804131463025418,-4.67650948440035,-5.9986991487056,0.0469191757067637,1.38006508555889,-2.02730721110879,-0.501828415460337,-7.56869947163878,11.8445364538416,-5.58044307105163,-3.1741271998827,-1.62659261226587,9.49296950777428,4.49278726692778,2.36444884976071,9.87708535673636,-0.490783378793028,3.99143474237484,-1.72046464319986,6.69906312687982,-1.97264910068615,2.1389405513937,0.486294231351154,-0.631208748773659,13.9119869780387,1.79359312077099,3.49702708252702,-8.8432692514692,4.28033595841596,1.67640383492114,-10.7380181318964,-4.65974582535806,4.37592130524661,3.2502592021809,1.80032327588382,4.14669231035965,8.84441017923427,-4.8467605435165,-7.69894684154157,-4.88488295151698,2.32461246395201,-4.96330697731874,-5.70064827167307,3.97194504843755,-3.03108446895218,-14.7987720189339,-5.0166603450215,-2.72387626704966,1.98513856699109,-7.42293667768786,-1.41632052193796,-3.09238209977327,-3.88489206098038,-4.20293310664996,4.65000326018646,-1.72028986535754,-1.95920256076695,-0.0722765711964095,-1.14807576531669,0.14238657774581,-4.38037194036024,-1.33196976584445,-5.14643000528035,-11.4258374253011,-3.12735864699979,7.88819898969203,-3.81388870393937,-0.819089831829024,-3.19803751361457,B
1.73247700389623,1.11528924080987,4.78948149673891,5.35557385294563,2.38048227007566,4.1118084539846,-7.58668738894915,-3.07487802443466,7.57387290679097,7.10107349147703,-11.6193401794277,-8.55240187736216,-3.85835087945239,4.5154893205408,1.65975738460519,-6.64369666866595,2.50144847655775,3.0677475438827,-8.38743848892106,0.193672426749691,8.9997635686323,5.38454205462084,8.87859047489083,-2.85352415525721,-3.3747627474585,-5.48824003622478,-4.83934373908607,9.3504009350657,-2.08369563756523,-7.39521228142338,-4.8793618104803,-1.75647601265487,-5.14871093998015,-6.31681374618283,-0.77756561008784,6.02553288086067,0.441762106425795,-2.41867066962256,-8.28654865976396,13.6382445211834,-5.4396047540403,-3.20675443332523,-3.42465692308879,5.27100242754229,1.76929917275517,0.0110640473304616,11.176112446199,0.307268078099635,1.13991627372455,0.527778394816587,4.04773726797698,-2.91955649698402,5.30095957708833,1.50914892304143,-1.11824539699872,15.0326557358357,-0.892998420698482,5.00141775376605,-9.53954815439032,3.21120999090872,0.129441433757151,-8.85149096749342,-5.21038779286135,3.8098522829437,2.42872328883897,0.600157131398727,4.05763191105877,7.71193099364612,-2.07077616307479,-6.67842308772507,-4.67479987646592,4.24101332481678,-4.36686917328071,-4.86402008053598,4.04039435818,-6.34149436932012,-11.0379674029542,-2.32087363098435,-6.38132453371748,1.80181441923979,-6.72117203912147,-3.48952380037172,-4.53646926564035,-3.45654521004265,-5.72530174657914,4.28313824246655,-4.34760364317775,-3.28790682855534,1.73497825317248,-0.215230492810209,-2.70231208228028,-2.42522439771489,-0.0343621179866339,-1.85873416369382,-14.5513092501455,-3.15314116660726,7.8213853125127,-5.87047801361353,0.676348458454549,-2.32342520149829,A
4.57978128247782,1.03922789485418,3.26389402663833,3.34749693771183,-0.0634736048600084,1.07324666500286,-10.9365521704292,-2.9658283482073,14.1232239220864,2.88563420477672,-10.3829320418079,-6.66391066625131,-1.81602919630864,6.05482829399864,-1.0274116602817,-9.27635783284402,1.6676874151254,2.73687621565302,-9.05143253662176,0.589107186279244,8.88148268396068,6.86489160015767,4.93649666270384,-5.87943311208847,-0.671266057613295,-5.97107081084259,-7.48687418189409,7.30592691531136,-2.0853583773979,-5.80279494342919,-7.80937355459309,-1.86724619076373,-2.58772256979872,-11.4093353431532,-0.517475071798469,3.67511580853904,-3.37526638846717,-1.28423783137766,-9.26438035315516,9.47818884243377,-3.37045607169888,-5.03004246092898,-3.83846591820123,7.57000381106284,2.98612435709719,1.50170703482184,8.62801733354861,-2.15331646189534,1.97841451006657,-1.6575403740412,3.33441300627462,0.195575083943592,2.68224368705092,-1.98989506885689,1.83931093022605,14.7533764372363,0.260364423543789,3.83159008647399,-9.1331571350079,3.6139063327677,3.92977527922543,-6.78461734437288,-3.83409659176527,3.73314057969526,5.39767419119998,0.789927211107005,2.34147934196404,9.2847422682227,-1.47534065573504,-7.79336292655105,-2.69504908787571,5.692703927096,-3.53093764398015,-4.04384075531631,-0.371048881701121,-7.12849535056763,-6.8140109932067,-2.5119091930219,-6.10159449774625,2.56633981780264,-7.19366896875971,NaN,-3.26282503206288,-5.84521332014628,-2.53235560195278,4.38836820631391,-4.1375241394672,-3.87055470658474,1.12134577807621,-1.38695826223787,-4.6105070937674,-4.32427090690288,1.51567641967904,1.51170967601909,-16.3323476496869,-2.33990761489997,9.02407445693727,-8.00424738383861,2.31844392959146,-4.3513627864937,A
6.67273405807725,0.359970617965522,4.08971667087264,3.56869613513625,2.31274761152138,3.46763407102616,-9.34792381039118,-2.2325929784706,10.7603705176361,4.08083889150167,-11.5708406354184,-4.10726191756523,-1.84828797478649,4.94068707853264,-3.67016807584583,-8.24486120747732,0.377391585056244,1.94687086826156,-11.2797299462209,-1.8226389675979,6.81467302442063,5.63195045170284,3.5845243465408,-4.96865334197186,-1.91212279402808,-5.56276821331058,-5.61073805173464,8.39118628988397,1.69628898453811,-8.19393733577828,-5.3390609654938,-2.42739907993061,-2.35695894248781,-8.28550361333015,0.413043104975163,1.15462780065072,-1.49029145982693,-1.90810041184515,-10.0528152126503,10.9932062760653,-6.0108373438961,-2.03965374608456,-0.387181765805534,8.96270599007329,2.86637928417552,0.0389235352437144,10.1209223221715,0.493836324058705,-0.218448531608548,-3.22487636396756,4.71576904414324,-0.310722590888714,1.80273663223061,1.13853245993821,-2.52687353012617,14.0714941226787,-0.900065727042979,2.73192725551241,-9.67081982346662,4.45821486359092,0.858343276371702,-7.40149137211788,-5.58787573212413,3.15010779557459,3.95675567913544,0.539682886362222,1.94089209898936,8.31830543937954,-4.12102197044513,-8.0822824733828,-3.20025838703731,4.34621612036127,-5.12259545436655,-5.28700394599007,4.46285077996245,-6.45189355746476,-9.5242118847523,-4.41790467031903,-5.56414863388533,-0.103941063802054,-9.14455270428235,-0.526317385878442,-6.46175282871428,-4.51381829334625,-5.43257956149435,4.47781148731878,-2.09814835766768,-0.923559434978654,-2.37603195819176,1.43991609129903,-2.91372223002438,-2.21067450076805,-0.612758670683078,-1.71687321458018,-13.5942964896104,-2.24699030996935,5.9870809048546,-7.10146175957511,0.509367622823962,-2.78077094158471,B
9.13771315260842,1.0425799703756,2.68554808928316,6.65985588945917,0.211464493982374,4.93455563271559,-10.5620148936736,-0.837798322464027,10.5904932162687,5.71063587330734,-10.8952064183321,-6.43188935427919,0.25893912566166,4.84970663055258,-1.88763748860728,-6.7532333469398,2.51988185526506,4.95447490214421,-10.6237488027337,0.832929425744335,8.17006309971738,6.99706408446827,6.04029537765492,-5.20525667685889,-2.89223768991251,-4.82220375529409,-7.05666505407917,9.97429118769142,-1.70542603980485,-6.41742322297751,-5.32837276567449,-0.383139682101251,-3.76006151596313,-7.15864359889142,-0.33821186898929,1.3749260757438,-0.340247292231999,-2.57575820523088,-10.1897117961495,10.8180139085783,-5.38767291681357,-3.38120651458947,-0.648621805998371,6.73473056416634,1.08482832956308,1.39568463914761,8.77062665291329,-0.0847523699885007,-0.817962813544093,-0.546835270590331,4.29735011225438,1.12668201149522,2.73227977126537,0.131636678957553,-0.984975034957858,16.836034020956,-0.431388810166329,3.89440916106412,-7.8189758658073,3.4521193054119,4.17555014412832,-5.91997766340942,-4.08678483697758,1.26673262643618,4.65177461862996,-0.0292782404131571,1.92441165352851,8.99084307786786,-4.23338568176446,-6.08209566850464,-2.06251923078264,2.42187446522529,-4.71672598549063,-4.66610521925844,1.56373375771986,-5.90631479728978,-9.57967144745568,-3.7260692676109,-4.19420556670871,4.09449423275334,-8.56753411337212,-2.25316283840332,-5.07352759838681,-5.81116647725222,-4.25424891285631,3.99818330526743,-3.40672370785311,-4.00480133544486,0.345867543867166,1.42586326120422,-2.41091896024808,-3.73018854033152,-0.379758456835082,-2.4648991597675,-15.4858721252225,-3.78436856347081,8.95696480479592,-5.06585590125741,1.9126558014663,-4.50764671569556,C
9.32234280809926,2.84163110450199,4.55931751690744,5.91271359322605,2.12349481074037,3.69309993579151,-6.5466676587229,-3.87284829768537,10.6479952265953,3.71297211451099,-12.5089519458761,-7.0463867499904,0.381650900442013,5.11222855958808,-2.56535898775067,-7.87866746218668,1.73002137405448,NaN,-10.6221029813014,-2.40259351824528,7.56576753244226,5.51068980849331,4.87703148323134,-4.33252812498282,-2.06022377157289,-4.47836666126404,-6.1761209429547,8.76916581814562,-0.0104005255173727,-3.96413238568873,-5.97103331798191,-2.55485584643089,-4.67864566438724,-8.46242654880803,-0.841004967474341,1.62785735890331,-0.420452979138525,-2.17169863005408,-8.09135065848055,11.2241082377641,-3.03118948891609,-2.08223853036459,-4.08143138691858,5.87900577431162,1.31154903691087,2.97892100291804,7.37928099770972,-1.98538425728705,-2.17496641495798,0.574615911746635,4.75353056809437,-1.37347489356242,2.65797625135691,-1.30830429992047,1.13182109460662,16.1217406238388,2.41202437436588,6.21664224407107,-8.51131148941704,4.90658712232447,3.1630796443337,-6.72523550189409,-4.02720592180248,4.18090826966275,6.10412323754879,1.20609874594021,2.66308567562527,9.45393912784536,-3.88424628401902,-6.21788383185458,-2.8722324200137,5.50301763431989,-3.336081438579,-2.71064188193644,0.926593571445125,-5.453419915035,-9.48994343173731,-3.47208243677985,-5.03436623838929,3.88169252576277,-8.65591213246716,-1.30785748240869,-3.65162008847902,-5.43553440226131,-4.18755670025842,3.49114798508188,-1.65920640295925,-2.94699045274574,0.00222978862593375,-0.282833010551656,-3.88986849579196,-3.88841249737957,-1.15045628190332,0.349369888960359,-14.9132040612901,-3.87525886721021,10.1672601395333,-5.81185140244025,1.65235924602134,-7.05915587352609,C
